site_id,event_id,sample_date,year,month,dist_nearest_discharge_km,site_type,n_organic_detects,total_organic_conc,ahr_fold_induction,ahr_significant,ahr_qc_flag
SITE-02,106,2021-10-15,2021,10,1,near_field,22,162.94644901933498,2.5546668109696538,TRUE,Pass
SITE-02,107,2021-11-15,2021,11,1,near_field,25,266.14388073296084,3.4774687074189514,TRUE,Pass
SITE-02,108,2021-12-15,2021,12,1,near_field,23,266.22489306640296,2.328729240172641,TRUE,Flag-matrix
SITE-02,109,2022-01-15,2022,1,1,near_field,15,279.0899170766945,2.2351472222981124,TRUE,Pass
SITE-02,110,2022-02-15,2022,2,1,near_field,17,276.3863557473807,3.4622090264791763,TRUE,Pass
SITE-02,111,2022-03-15,2022,3,1,near_field,17,227.9857702663893,4.396881547827498,TRUE,Pass
SITE-02,112,2022-04-15,2022,4,1,near_field,15,316.2681704380395,3.467986312325634,TRUE,Pass
SITE-02,113,2022-05-15,2022,5,1,near_field,15,114.31524999595484,1.9276299160222228,TRUE,Pass
SITE-02,114,2022-06-15,2022,6,1,near_field,11,70.2684159227164,2.20053862039292,TRUE,Pass
SITE-02,115,2022-07-15,2022,7,1,near_field,15,463.49585202977585,3.2727325811621433,TRUE,Flag-matrix
SITE-02,116,2022-08-15,2022,8,1,near_field,16,342.9312396031967,1.2451823620466382,FALSE,Pass
SITE-02,117,2022-09-15,2022,9,1,near_field,11,400.7617534177177,1.5482720406446375,TRUE,Flag-matrix
SITE-02,118,2022-10-15,2022,10,1,near_field,21,160.05307804667774,3.0328485936248915,TRUE,Pass
SITE-02,119,2022-11-15,2022,11,1,near_field,12,86.27313844797911,3.116518356401775,TRUE,Pass
SITE-02,120,2022-12-15,2022,12,1,near_field,15,138.249881440805,3.022090259426537,TRUE,Pass
SITE-02,121,2023-01-15,2023,1,1,near_field,18,120.27026699394142,3.594553211542004,TRUE,Flag-matrix
SITE-02,122,2023-02-15,2023,2,1,near_field,16,302.4605121045479,1.7436051299025646,TRUE,Flag-matrix
SITE-02,123,2023-03-15,2023,3,1,near_field,22,343.6225578464097,1.1736415759026224,FALSE,Flag-matrix
SITE-02,124,2023-04-15,2023,4,1,near_field,23,216.57256000832345,2.5573180112001843,TRUE,Pass
SITE-02,125,2023-05-15,2023,5,1,near_field,18,212.2211678141203,1.919247027705709,TRUE,Pass
SITE-02,126,2023-06-15,2023,6,1,near_field,16,158.7391008526012,2.6670880480386674,TRUE,Pass
SITE-02,127,2023-07-15,2023,7,1,near_field,22,227.92133861509836,0.9754667838517039,FALSE,Flag-matrix
SITE-02,128,2023-08-15,2023,8,1,near_field,19,136.46868790165462,2.6441716434316453,TRUE,Pass
SITE-02,129,2023-09-15,2023,9,1,near_field,24,230.16716461625117,3.317699053095157,TRUE,Pass
SITE-02,130,2023-10-15,2023,10,1,near_field,17,55.0337736066663,2.539484823614095,TRUE,Pass
SITE-02,131,2023-11-15,2023,11,1,near_field,21,253.97868928299312,2.742913488748302,TRUE,Pass
SITE-02,132,2023-12-15,2023,12,1,near_field,20,228.72622403986261,3.6256742606308143,TRUE,Pass
SITE-02,133,2024-01-15,2024,1,1,near_field,10,57.863334860565764,2.856563824554001,TRUE,Flag-matrix
SITE-02,134,2024-02-15,2024,2,1,near_field,14,79.83459752108173,2.784279729613168,TRUE,Pass
SITE-02,135,2024-03-15,2024,3,1,near_field,10,50.470784294496276,2.86224440457527,TRUE,Pass
SITE-02,136,2024-04-15,2024,4,1,near_field,15,97.53264120710371,2.3634306326485177,TRUE,Pass
SITE-02,137,2024-05-15,2024,5,1,near_field,12,84.08738692220102,2.8676828181455347,TRUE,Flag-matrix
SITE-02,138,2024-06-15,2024,6,1,near_field,12,38.90148825118107,2.0826690073851166,TRUE,Pass
SITE-02,139,2024-07-15,2024,7,1,near_field,12,71.19485878968497,2.809457814613174,TRUE,Pass
SITE-02,140,2024-08-15,2024,8,1,near_field,12,43.68894091839551,1.2926019081593283,FALSE,Pass
SITE-02,141,2024-09-15,2024,9,1,near_field,14,66.94627087393069,2.312416050956536,TRUE,Pass
SITE-02,142,2024-10-15,2024,10,1,near_field,13,66.29505285424736,2.9748191093693137,TRUE,Pass
SITE-02,143,2024-11-15,2024,11,1,near_field,16,94.63590252050373,2.549262870610635,TRUE,Pass
SITE-02,144,2024-12-15,2024,12,1,near_field,12,49.7965275561085,2.7395400592638315,TRUE,Pass
SITE-03,1,2013-01-15,2013,1,0,discharge_point,12,15.167979909207634,3.1194579957319557,TRUE,Pass
SITE-03,2,2013-02-15,2013,2,0,discharge_point,13,20.324337816303768,2.1169472020000377,TRUE,Pass
SITE-03,3,2013-03-15,2013,3,0,discharge_point,13,20.59786628157427,1.8689227894303146,TRUE,Pass
SITE-03,4,2013-04-15,2013,4,0,discharge_point,15,20.64901942377536,1.542089610287537,TRUE,Pass
SITE-03,5,2013-05-15,2013,5,0,discharge_point,16,29.21724068729656,2.520436296404423,TRUE,Flag-matrix
SITE-03,6,2013-06-15,2013,6,0,discharge_point,15,28.805783352055748,1.4746910546092873,FALSE,Flag-matrix
SITE-03,7,2013-07-15,2013,7,0,discharge_point,13,21.183737820400875,1.8361927076063453,TRUE,Pass
SITE-03,8,2013-08-15,2013,8,0,discharge_point,14,28.01685781628558,2.6754412088909434,TRUE,Pass
SITE-03,9,2013-09-15,2013,9,0,discharge_point,15,23.240879102516896,2.6978532332070553,TRUE,Flag-matrix
SITE-03,10,2013-10-15,2013,10,0,discharge_point,15,23.19784268407403,2.8652392285073653,TRUE,Pass
SITE-03,11,2013-11-15,2013,11,0,discharge_point,13,14.908244655153904,3.1549852877416735,TRUE,Pass
SITE-03,12,2013-12-15,2013,12,0,discharge_point,15,24.157948476040183,2.170459001353389,TRUE,Flag-matrix
SITE-03,13,2014-01-15,2014,1,0,discharge_point,17,109.29325216455587,4.1365373756535435,TRUE,Flag-matrix
SITE-03,14,2014-02-15,2014,2,0,discharge_point,15,161.81409207706199,3.331039596643938,TRUE,Pass
SITE-03,15,2014-03-15,2014,3,0,discharge_point,21,365.5766508836086,3.4391615859495888,TRUE,Pass
SITE-03,16,2014-04-15,2014,4,0,discharge_point,17,636.9721233861554,3.229439269432125,TRUE,Pass
SITE-03,17,2014-05-15,2014,5,0,discharge_point,14,228.04881217025638,2.7152865849394865,TRUE,Pass
SITE-03,18,2014-06-15,2014,6,0,discharge_point,17,122.82507654683324,2.281901892984462,TRUE,Pass
SITE-03,19,2014-07-15,2014,7,0,discharge_point,16,149.94981499809043,1.715785986262565,TRUE,Pass
SITE-03,20,2014-08-15,2014,8,0,discharge_point,15,104.71706841196544,2.50225352167419,TRUE,Pass
SITE-03,21,2014-09-15,2014,9,0,discharge_point,15,260.5746539423295,3.971949281458001,TRUE,Pass
SITE-03,22,2014-10-15,2014,10,0,discharge_point,15,171.2875645593276,2.4209689425248677,TRUE,Flag-matrix
SITE-03,23,2014-11-15,2014,11,0,discharge_point,18,351.88063037732354,1.9349190622291494,TRUE,Pass
SITE-03,24,2014-12-15,2014,12,0,discharge_point,17,129.47314865771207,3.6102897824730817,TRUE,Pass
SITE-03,25,2015-01-15,2015,1,0,discharge_point,13,18.64637188968698,2.745436920555575,TRUE,Pass
SITE-03,26,2015-02-15,2015,2,0,discharge_point,14,23.522810377163513,1.9800519584388991,TRUE,Pass
SITE-03,27,2015-03-15,2015,3,0,discharge_point,15,26.293546381678986,2.37976136468766,TRUE,Pass
SITE-03,28,2015-04-15,2015,4,0,discharge_point,14,28.248367137074908,2.8894081459744267,TRUE,Pass
SITE-03,29,2015-05-15,2015,5,0,discharge_point,12,28.282059857535234,1.2821068737109003,FALSE,Flag-matrix
SITE-03,30,2015-06-15,2015,6,0,discharge_point,15,29.728470976202452,4.0119573836531846,TRUE,Pass
SITE-03,31,2015-07-15,2015,7,0,discharge_point,13,33.64127488764188,3.9163337679225503,TRUE,Flag-matrix
SITE-03,32,2015-08-15,2015,8,0,discharge_point,13,15.040537112878928,2.67839279693424,TRUE,Pass
SITE-03,33,2015-09-15,2015,9,0,discharge_point,16,39.61419421764798,2.079966268111625,TRUE,Pass
SITE-03,34,2015-10-15,2015,10,0,discharge_point,15,27.058999055881955,2.8471694744680494,TRUE,Pass
SITE-03,35,2015-11-15,2015,11,0,discharge_point,16,29.67271871378158,1.7239109553769931,TRUE,Pass
SITE-03,36,2015-12-15,2015,12,0,discharge_point,14,35.791486523893916,1.5533481537657636,TRUE,Flag-matrix
SITE-03,37,2016-01-15,2016,1,0,discharge_point,13,17.59211696825014,2.512723524043222,TRUE,Pass
SITE-03,38,2016-02-15,2016,2,0,discharge_point,13,13.71186207463403,1.1945861103845024,FALSE,Pass
SITE-03,39,2016-03-15,2016,3,0,discharge_point,16,24.220891584857362,1.3263185728180609,FALSE,Flag-matrix
SITE-03,40,2016-04-15,2016,4,0,discharge_point,15,33.940675263643534,1.7879908578578387,TRUE,Flag-matrix
SITE-03,41,2016-05-15,2016,5,0,discharge_point,15,34.292088419155796,3.0670580229831823,TRUE,Pass
SITE-03,42,2016-06-15,2016,6,0,discharge_point,15,28.765796521386054,2.84793397535931,TRUE,Flag-matrix
SITE-03,43,2016-07-15,2016,7,0,discharge_point,15,28.284323285646074,2.0865272248350966,TRUE,Flag-matrix
SITE-03,44,2016-08-15,2016,8,0,discharge_point,10,22.340973223951625,1.744514736884978,TRUE,Pass
SITE-03,45,2016-09-15,2016,9,0,discharge_point,15,32.35729822461429,3.9419334085202316,TRUE,Flag-matrix
SITE-03,46,2016-10-15,2016,10,0,discharge_point,12,18.24115833551109,1.1945861103845024,FALSE,Flag-matrix
SITE-03,47,2016-11-15,2016,11,0,discharge_point,15,27.22033360551877,1.3102405795790177,FALSE,Pass
SITE-03,48,2016-12-15,2016,12,0,discharge_point,15,23.02584455295223,1.4816084726945484,FALSE,Pass
SITE-03,49,2017-01-15,2017,1,0,discharge_point,19,235.20106358039303,3.122975769701676,TRUE,Pass
SITE-03,50,2017-02-15,2017,2,0,discharge_point,20,289.5539822908066,3.7883319833860085,TRUE,Flag-matrix
SITE-03,51,2017-03-15,2017,3,0,discharge_point,16,235.07041741023843,3.533951842384435,TRUE,Pass
SITE-03,52,2017-04-15,2017,4,0,discharge_point,20,306.3843008656047,4.025859961660624,TRUE,Pass
SITE-03,53,2017-05-15,2017,5,0,discharge_point,13,219.45746543281206,2.115551221981568,TRUE,Flag-matrix
SITE-03,54,2017-06-15,2017,6,0,discharge_point,20,202.99070971909504,2.365056897592003,TRUE,Pass
SITE-03,55,2017-07-15,2017,7,0,discharge_point,20,191.04333478445494,4.2262302703012296,TRUE,Pass
SITE-03,56,2017-08-15,2017,8,0,discharge_point,17,335.2524328646612,3.676736747923452,TRUE,Pass
SITE-03,57,2017-09-15,2017,9,0,discharge_point,18,194.74544501374262,2.529296514627553,TRUE,Pass
SITE-03,58,2017-10-15,2017,10,0,discharge_point,18,316.70562030967807,3.773429594974437,TRUE,Pass
SITE-03,59,2017-11-15,2017,11,0,discharge_point,16,249.881041887988,4.6420958967706065,TRUE,Pass
SITE-03,60,2017-12-15,2017,12,0,discharge_point,16,104.9731070057785,1.9039382462195715,TRUE,Pass
SITE-03,61,2018-01-15,2018,1,0,discharge_point,27,316.6234378222996,3.0241669729734455,TRUE,Pass
SITE-03,62,2018-02-15,2018,2,0,discharge_point,25,288.1025528615774,3.4719915540089956,TRUE,Flag-matrix
SITE-03,63,2018-03-15,2018,3,0,discharge_point,27,247.32201991728496,2.6031670376453957,TRUE,Pass
SITE-03,64,2018-04-15,2018,4,0,discharge_point,25,247.26716221012848,3.7809727848384385,TRUE,Pass
SITE-03,65,2018-05-15,2018,5,0,discharge_point,30,451.4839193251597,2.2364883282723156,TRUE,Pass
SITE-03,66,2018-06-15,2018,6,0,discharge_point,26,359.3420379283698,3.121677520620873,TRUE,Pass
SITE-03,67,2018-07-15,2018,7,0,discharge_point,25,479.7270868074581,4.112818429282374,TRUE,Flag-matrix
SITE-03,68,2018-08-15,2018,8,0,discharge_point,26,289.1994841504856,3.245844680045502,TRUE,Pass
SITE-03,69,2018-09-15,2018,9,0,discharge_point,23,310.3427666302422,4.507452216459212,TRUE,Pass
SITE-03,70,2018-10-15,2018,10,0,discharge_point,25,253.9468370153727,3.191096151132303,TRUE,Pass
SITE-03,71,2018-11-15,2018,11,0,discharge_point,25,274.56991322603994,3.7469254426988305,TRUE,Flag-matrix
SITE-03,72,2018-12-15,2018,12,0,discharge_point,31,403.1644087627639,3.077863288425339,TRUE,Pass
SITE-03,73,2019-01-15,2019,1,0,discharge_point,18,212.01697533805404,3.058845320727069,TRUE,Flag-matrix
SITE-03,74,2019-02-15,2019,2,0,discharge_point,15,215.8146944229205,2.3887216719957096,TRUE,Pass
SITE-03,75,2019-03-15,2019,3,0,discharge_point,18,429.41330138511057,2.6954243404568605,TRUE,Pass
SITE-03,76,2019-04-15,2019,4,0,discharge_point,22,179.15822879993638,3.452441771837184,TRUE,Pass
SITE-03,77,2019-05-15,2019,5,0,discharge_point,17,350.6245719887095,3.8889708242317065,TRUE,Pass
SITE-03,78,2019-06-15,2019,6,0,discharge_point,19,441.4209704516181,2.707106575810204,TRUE,Flag-matrix
SITE-03,79,2019-07-15,2019,7,0,discharge_point,21,334.94781070479866,2.494617920093074,TRUE,Pass
SITE-03,80,2019-08-15,2019,8,0,discharge_point,18,299.1877240595083,3.8156587011208463,TRUE,Flag-matrix
SITE-03,81,2019-09-15,2019,9,0,discharge_point,21,128.0957054330111,2.574844486698013,TRUE,Flag-matrix
SITE-03,82,2019-10-15,2019,10,0,discharge_point,19,259.5431540491885,3.7425517460688855,TRUE,Flag-matrix
SITE-03,83,2019-11-15,2019,11,0,discharge_point,20,438.9688875948558,2.943450293467961,TRUE,Pass
SITE-03,84,2019-12-15,2019,12,0,discharge_point,22,191.22567475372432,3.6235820755045958,TRUE,Pass
SITE-03,85,2020-01-15,2020,1,0,discharge_point,25,303.64734543981973,2.6067401130244563,TRUE,Pass
SITE-03,86,2020-02-15,2020,2,0,discharge_point,24,301.5643851724638,3.0671202545522704,TRUE,Pass
SITE-03,87,2020-03-15,2020,3,0,discharge_point,26,384.08439698376094,3.2404455904159737,TRUE,Flag-matrix
SITE-03,88,2020-04-15,2020,4,0,discharge_point,32,406.0284267469389,1.3222162847784231,FALSE,Pass
SITE-03,89,2020-05-15,2020,5,0,discharge_point,22,113.80760236316397,2.9244546274949306,TRUE,Pass
SITE-03,90,2020-06-15,2020,6,0,discharge_point,29,571.3385559322843,2.801427624836043,TRUE,Pass
SITE-03,91,2020-07-15,2020,7,0,discharge_point,32,395.2012553386045,4.723972333052825,TRUE,Pass
SITE-03,92,2020-08-15,2020,8,0,discharge_point,26,278.022294849723,2.899320273339589,TRUE,Pass
SITE-03,93,2020-09-15,2020,9,0,discharge_point,26,133.38052156073093,3.1973165225445754,TRUE,Pass
SITE-03,94,2020-10-15,2020,10,0,discharge_point,25,418.3884450820898,3.1106750198580313,TRUE,Pass
SITE-03,95,2020-11-15,2020,11,0,discharge_point,22,437.31534043096286,2.955946754443566,TRUE,Flag-matrix
SITE-03,96,2020-12-15,2020,12,0,discharge_point,22,225.92589188111432,2.849836013496054,TRUE,Pass
SITE-03,97,2021-01-15,2021,1,0,discharge_point,25,351.4449350529673,2.744831456321063,TRUE,Flag-matrix
SITE-03,98,2021-02-15,2021,2,0,discharge_point,23,255.1598087811302,3.305439297011379,TRUE,Pass
SITE-03,99,2021-03-15,2021,3,0,discharge_point,24,283.11987015091086,3.3777790172406403,TRUE,Flag-matrix
SITE-03,100,2021-04-15,2021,4,0,discharge_point,24,305.45386770987056,4.51778014993547,TRUE,Flag-matrix
SITE-03,101,2021-05-15,2021,5,0,discharge_point,28,265.37930771648274,4.254330101371795,TRUE,Pass
SITE-03,102,2021-06-15,2021,6,0,discharge_point,17,64.42841476799192,2.0128792786711753,TRUE,Pass
SITE-03,103,2021-07-15,2021,7,0,discharge_point,31,304.7652983217468,4.263546055131834,TRUE,Flag-matrix
SITE-03,104,2021-08-15,2021,8,0,discharge_point,26,280.2820888556919,4.180396684216384,TRUE,Flag-matrix
SITE-03,105,2021-09-15,2021,9,0,discharge_point,25,368.7849175078913,2.3296748719805307,TRUE,Pass
SITE-03,106,2021-10-15,2021,10,0,discharge_point,27,374.2592785529773,2.4023791287799576,TRUE,Flag-matrix
SITE-03,107,2021-11-15,2021,11,0,discharge_point,28,178.74737512964458,3.2616763564724365,TRUE,Pass
SITE-03,108,2021-12-15,2021,12,0,discharge_point,25,430.83225463810464,3.5826408677877146,TRUE,Pass
SITE-03,109,2022-01-15,2022,1,0,discharge_point,15,69.63404716899564,2.5010661758949486,TRUE,Flag-matrix
SITE-03,110,2022-02-15,2022,2,0,discharge_point,24,99.1653369727149,3.867685137741836,TRUE,Flag-matrix
SITE-03,111,2022-03-15,2022,3,0,discharge_point,21,102.43059697465759,3.5547026394511696,TRUE,Pass
SITE-03,112,2022-04-15,2022,4,0,discharge_point,24,114.25125082723048,3.6049520139207787,TRUE,Pass
SITE-03,113,2022-05-15,2022,5,0,discharge_point,23,78.45365001524554,1.9233409737091551,TRUE,Pass
SITE-03,114,2022-06-15,2022,6,0,discharge_point,22,99.88232575257248,2.3630953341798437,TRUE,Pass
SITE-03,115,2022-07-15,2022,7,0,discharge_point,22,108.10095599298931,3.5697056011209023,TRUE,Flag-matrix
SITE-03,116,2022-08-15,2022,8,0,discharge_point,25,87.30901075349077,3.0085221867031433,TRUE,Pass
SITE-03,117,2022-09-15,2022,9,0,discharge_point,22,90.28521756592316,2.5628073483914506,TRUE,Flag-matrix
SITE-03,118,2022-10-15,2022,10,0,discharge_point,22,98.42136999238447,2.7053135605483174,TRUE,Pass
SITE-03,119,2022-11-15,2022,11,0,discharge_point,19,96.6961620006311,2.069081659330778,TRUE,Pass
SITE-03,120,2022-12-15,2022,12,0,discharge_point,18,80.31503255572665,3.1084697390496605,TRUE,Pass
SITE-03,121,2023-01-15,2023,1,0,discharge_point,21,328.4398813068734,4.349441088630901,TRUE,Pass
SITE-03,122,2023-02-15,2023,2,0,discharge_point,20,331.38375103084326,2.2256203283016336,TRUE,Pass
SITE-03,123,2023-03-15,2023,3,0,discharge_point,17,307.4988508573555,4.503146057027897,TRUE,Pass
SITE-03,124,2023-04-15,2023,4,0,discharge_point,18,278.5508721244229,3.7267959289494135,TRUE,Flag-matrix
SITE-03,125,2023-05-15,2023,5,0,discharge_point,19,223.0859082843627,2.736037289896376,TRUE,Pass
SITE-03,126,2023-06-15,2023,6,0,discharge_point,15,309.66357230665307,3.4215003136345845,TRUE,Pass
SITE-03,127,2023-07-15,2023,7,0,discharge_point,20,245.83154545702766,3.942106264042879,TRUE,Pass
SITE-03,128,2023-08-15,2023,8,0,discharge_point,17,287.3631689229064,3.407911005117658,TRUE,Pass
SITE-03,129,2023-09-15,2023,9,0,discharge_point,17,291.1158591425879,2.9674865656396734,TRUE,Pass
SITE-03,130,2023-10-15,2023,10,0,discharge_point,17,295.47500189802383,3.5405839155993144,TRUE,Flag-matrix
SITE-03,131,2023-11-15,2023,11,0,discharge_point,21,333.8576503232006,3.954347912562746,TRUE,Pass
SITE-03,132,2023-12-15,2023,12,0,discharge_point,21,408.0535575734773,3.7580663759993707,TRUE,Pass
SITE-03,133,2024-01-15,2024,1,0,discharge_point,18,50.10249470207327,2.871959289301865,TRUE,Flag-matrix
SITE-03,134,2024-02-15,2024,2,0,discharge_point,23,88.00488613302643,2.4430319619162484,TRUE,Pass
SITE-03,135,2024-03-15,2024,3,0,discharge_point,23,81.15243962703768,1.9993612470993303,TRUE,Pass
SITE-03,136,2024-04-15,2024,4,0,discharge_point,23,99.89165866583829,2.63404060690094,TRUE,Pass
SITE-03,137,2024-05-15,2024,5,0,discharge_point,19,44.29068408018817,1.4420822927301755,FALSE,Flag-matrix
SITE-03,138,2024-06-15,2024,6,0,discharge_point,19,106.19393250033879,2.904597592739363,TRUE,Pass
SITE-03,139,2024-07-15,2024,7,0,discharge_point,19,109.03728888755082,2.573123074511828,TRUE,Pass
SITE-03,140,2024-08-15,2024,8,0,discharge_point,19,78.64560940122676,3.5401720206075127,TRUE,Flag-matrix
SITE-03,141,2024-09-15,2024,9,0,discharge_point,18,71.09935507317131,2.4079974616257753,TRUE,Pass
SITE-03,142,2024-10-15,2024,10,0,discharge_point,22,103.54413966581168,3.273294405098037,TRUE,Pass
SITE-03,143,2024-11-15,2024,11,0,discharge_point,22,64.94184045672787,2.8273324613985555,TRUE,Flag-matrix
SITE-03,144,2024-12-15,2024,12,0,discharge_point,16,93.0214731107258,2.947876671965451,TRUE,Pass
SITE-04,1,2013-01-15,2013,1,0.5,near_field,9,21.902925342744094,2.4708476059465005,TRUE,Pass
SITE-04,2,2013-02-15,2013,2,0.5,near_field,6,11.279123461124058,2.7121223445364415,TRUE,Pass
SITE-04,3,2013-03-15,2013,3,0.5,near_field,9,20.891200144174867,1.295702646782484,FALSE,Pass
SITE-04,4,2013-04-15,2013,4,0.5,near_field,10,24.92748799617976,0.824304936111393,FALSE,Pass
SITE-04,5,2013-05-15,2013,5,0.5,near_field,8,22.088670721015482,1.2128716862923683,FALSE,Flag-matrix
SITE-04,6,2013-06-15,2013,6,0.5,near_field,9,15.801143526988268,0.5342744661699157,FALSE,Pass
SITE-04,7,2013-07-15,2013,7,0.5,near_field,8,32.560778558843545,1.790397206759811,TRUE,Pass
SITE-04,8,2013-08-15,2013,8,0.5,near_field,5,15.793279102214802,2.3324598501045974,TRUE,Pass
SITE-04,9,2013-09-15,2013,9,0.5,near_field,9,18.419588181589766,2.2954646958658254,TRUE,Pass
SITE-04,10,2013-10-15,2013,10,0.5,near_field,10,17.91300224816255,1.5998885794522424,TRUE,Flag-matrix
SITE-04,11,2013-11-15,2013,11,0.5,near_field,7,14.461195963939788,1.4081127050478373,FALSE,Pass
SITE-04,12,2013-12-15,2013,12,0.5,near_field,8,11.783549919263095,1.4316467050137052,FALSE,Pass
SITE-04,13,2014-01-15,2014,1,0.5,near_field,12,18.309001795170154,1.6714146907439706,TRUE,Pass
SITE-04,14,2014-02-15,2014,2,0.5,near_field,10,17.163757395229727,1.6904146163227927,TRUE,Flag-matrix
SITE-04,15,2014-03-15,2014,3,0.5,near_field,14,17.345237043592785,0.9586759714099966,FALSE,Pass
SITE-04,16,2014-04-15,2014,4,0.5,near_field,16,25.405108510863464,1.5247581443193512,TRUE,Flag-matrix
SITE-04,17,2014-05-15,2014,5,0.5,near_field,11,17.810978984451246,2.7181047918920997,TRUE,Pass
SITE-04,18,2014-06-15,2014,6,0.5,near_field,13,31.489696855094753,0.5342744661699157,FALSE,Pass
SITE-04,19,2014-07-15,2014,7,0.5,near_field,13,17.12590728790801,0.5342744661699157,FALSE,Pass
SITE-04,20,2014-08-15,2014,8,0.5,near_field,17,35.39550659286577,1.589506294232831,TRUE,Flag-matrix
SITE-04,21,2014-09-15,2014,9,0.5,near_field,14,21.273630891825583,0.7242709842941869,FALSE,Pass
SITE-04,22,2014-10-15,2014,10,0.5,near_field,11,14.61587231148259,1.374697936545048,FALSE,Pass
SITE-04,23,2014-11-15,2014,11,0.5,near_field,15,22.450238555831174,0.5342744661699157,FALSE,Pass
SITE-04,24,2014-12-15,2014,12,0.5,near_field,11,20.688037336079685,1.7672246273221934,TRUE,Pass
SITE-04,25,2015-01-15,2015,1,0.5,near_field,17,35.98070516554828,2.046948656652551,TRUE,Pass
SITE-04,26,2015-02-15,2015,2,0.5,near_field,15,26.590120045310705,1.5170163696286947,TRUE,Pass
SITE-04,27,2015-03-15,2015,3,0.5,near_field,13,22.163873477162007,0.7475495088654744,FALSE,Flag-matrix
SITE-04,28,2015-04-15,2015,4,0.5,near_field,15,24.272791131382412,1.5156075412951864,TRUE,Pass
SITE-04,29,2015-05-15,2015,5,0.5,near_field,14,21.712509907847497,1.9262902568633078,TRUE,Flag-matrix
SITE-04,30,2015-06-15,2015,6,0.5,near_field,13,29.067631505907023,2.011348926577828,TRUE,Pass
SITE-04,31,2015-07-15,2015,7,0.5,near_field,13,25.793324908860694,0.5342744661699157,FALSE,Pass
SITE-04,32,2015-08-15,2015,8,0.5,near_field,13,24.463966328514807,1.4206826943275295,FALSE,Pass
SITE-04,33,2015-09-15,2015,9,0.5,near_field,12,22.828664206291904,1.7055314967662851,TRUE,Pass
SITE-04,34,2015-10-15,2015,10,0.5,near_field,13,22.085813477287996,1.82315090865769,TRUE,Pass
