child_id,parent_id,relation,source,assertion_mode,reviewed_by,reviewed_at,notes
ENVO:00002257,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002258,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002259,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002260,ENVO:00005786,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002261,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002262,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002263,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002264,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002266,ENVO:01000371,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002267,ENVO:00002264,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002273,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002274,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002275,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002276,ENVO:00002873,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002869,ENVO:0010003,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002870,ENVO:00003074,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002870,ENVO:0010001,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002870,ENVO:01000814,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002871,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002872,ENVO:00002264,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002873,ENVO:01000373,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002875,ENVO:00002116,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002982,ENVO:01000060,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002983,ENVO:00002985,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002984,ENVO:00002985,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002985,ENVO:01000815,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00002985,ENVO:2000045,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003030,ENVO:0010003,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003031,ENVO:03501300,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003032,ENVO:00003031,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003033,ENVO:00002170,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003044,ENVO:00002012,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003045,ENVO:00003044,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003064,ENVO:00002011,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003065,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003071,ENVO:00003030,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003081,ENVO:00002116,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003082,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003083,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003084,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003085,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003086,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003087,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003088,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003089,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003090,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003091,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003092,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003093,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003094,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003095,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003096,ENVO:00002011,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003097,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003859,ENVO:00003031,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003860,ENVO:00003031,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003869,ENVO:0010003,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003870,ENVO:00003869,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003884,ENVO:00003031,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003900,ENVO:00003071,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003903,ENVO:00002985,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003908,ENVO:00002192,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003914,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003927,ENVO:00003031,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003930,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003965,ENVO:00002129,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003978,ENVO:00003030,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00003982,ENVO:00002053,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005738,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005739,ENVO:00005738,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005740,ENVO:00002259,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005740,ENVO:00005755,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005741,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005742,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005743,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005744,ENVO:00002263,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005746,ENVO:00005750,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005747,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005748,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005749,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005750,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005751,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005752,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005753,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005754,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005755,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005756,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005757,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005758,ENVO:00002871,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005759,ENVO:00002871,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005759,ENVO:00005740,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005760,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005761,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005762,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005763,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005764,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005765,ENVO:00005747,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005765,ENVO:01001526,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005766,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005767,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005768,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005769,ENVO:00002261,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005769,ENVO:00005786,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005770,ENVO:00002261,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005771,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005772,ENVO:00005749,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005773,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005774,ENVO:00002243,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005775,ENVO:00002116,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005776,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005776,ENVO:00005740,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005777,ENVO:00005750,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005778,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005779,ENVO:00002263,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005780,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005781,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005782,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005783,ENVO:00002261,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005784,ENVO:00002261,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005786,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005787,ENVO:00002261,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005788,ENVO:00002259,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005788,ENVO:00005749,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005789,ENVO:00002259,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005790,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005791,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005792,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005793,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005794,ENVO:00003930,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005795,ENVO:01000001,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005795,ENVO:01000813,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005796,ENVO:00002044,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005797,ENVO:01000001,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005797,ENVO:01000813,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005798,ENVO:01000017,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005798,ENVO:01000813,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005799,ENVO:01000017,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005800,ENVO:01000017,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005800,ENVO:01000813,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00005802,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00010483,AMH:0000049,is_a,amosharmonizer,reviewed,seanthimons,2026-09-03,ENVO environmental material branch under the universal analytical-matrix root.
ENVO:00010505,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00010506,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:00010623,ENVO:00002016,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:0010001,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:0010003,ENVO:0010001,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000000,ENVO:01000814,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000000,ENVO:04000008,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000001,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000016,ENVO:01000060,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000017,ENVO:01000060,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000018,ENVO:01000814,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000060,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000063,ENVO:01000155,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000070,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000082,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000110,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000111,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000112,ENVO:01000110,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000113,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000114,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000115,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000116,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000117,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:01000118,ENVO:00002007,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
